getAreaOfHoles,getCellArea,getCellAreaBbox,getCellAreaConvex,getCellAxisMajor,getCellAxisMinor,getCellDiam,getCellEcc,getCellFeretDiam,getCellMaxR,getCellMinR,getCellOri,getCellPerim,getCellRoundness,getCellSolidity,getCellStdR,getEdgeFluxR,getEnergyB,getEnergyR,getEntropyB,getEntropyR,getEuler,getH10B,getH10R,getH11B,getH11R,getH12B,getH12R,getH13B,getH13R,getH1B,getH1R,getH2B,getH2R,getH3B,getH3R,getH4B,getH4R,getH5B,getH5R,getH6B,getH6R,getH7B,getH7R,getH8B,getH8R,getH9B,getH9R,getLLH,getNHoles,getNObjects,getNearestN,getNucleusArea,getNucleusAreaBbox,getNucleusAreaConvex,getNucleusAxisMajor,getNucleusAxisMinor,getNucleusDiam,getNucleusEcc,getNucleusFeretDiam,getNucleusFraction,getNucleusMaxR,getNucleusMinR,getNucleusOri,getNucleusPerim,getNucleusRoundness,getNucleusSolidity,getNucleusStdR,getQ05,getQ25,getQ50,getQ75,getQ95,getSegmentOrder,getSymB,getSymR,label
0.4300706789462412,10459.0,21746.0,10958.0,202.43027458268622,67.79826994522689,115.39849391731708,0.9422460012323105,200.38463014912097,141.0,13.0,-1.045303489732561,488.07315985291854,0.5517345439735846,0.9544624931556853,20.39674687611829,70.1138952164009,2923240.0,21486465.0,3.6324865806079436,4.309790593621033,-29,0.005263222629862112,0.0004558788794226608,2.195211700455716,4.105804787818425,-0.4042248826317327,-0.20489851951092325,0.9860079876636332,0.9446517305262345,0.009168506324184863,0.0008896517298596145,4.02203288286703,74.60337484656974,0.9659671362625735,0.8238223497768092,59.278353896913075,212.3095128642633,0.4853460630995001,0.1498472243799432,47.10442784954034,133.28445570168248,233.09138270478593,774.6346766104834,5.6209183604027455,6.787118034532817,7.442652232079187,10.53284327206242,7.27967330702645,44,15,1.195166624526196,4669.0,8268.0,4790.0,122.94939435914647,48.78511819828045,77.1022401384582,0.9179093174738814,119.36498649101419,0.4464097906109571,141.0,30.0,-1.0585674670857992,296.6345596729059,0.6667917885996515,0.9747390396659708,14.724180904088616,44.0,56.0,65.0,76.0,91.0,0,2.773827372028272,1.2203898050974544,0
0.4689357104267963,9415.0,14541.0,10398.0,125.50286278908703,98.06391867271947,109.48767197123864,0.6240705698936058,136.0,217.0,14.0,-1.047939115253332,410.469083452062,0.7022136789409962,0.9054625889594152,21.05626574222617,66.74859747545582,405259.0,16948078.0,2.6573829820332526,5.256117798463424,-24,0.02206948697809242,0.00030422157695113837,1.42272055239899,4.174236065346625,-0.24833094976980313,-0.24433154285441905,0.8130252766770294,0.967506839800044,0.07070395239065544,0.0010995417668871912,1.0307190325724105,88.27065333024422,0.7304898607121173,0.8884377608169148,1.910480434494957,395.42990480316826,0.6709605531638153,0.15573428982043513,20.695300435463682,129.8342475240726,6.611202705407422,1493.4489658824305,3.28839723081572,6.783195153168419,4.289612435635343,10.34375298802986,7.56204948073283,43,19,0.9843970529015346,3702.0,4891.0,3767.0,75.5452124546444,62.51649786846572,68.65517310887485,0.5614104119738709,76.32168761236873,0.39320233669676047,217.0,26.0,-0.5419221667925448,227.9655121145938,0.8951750711501204,0.9827448898327582,19.786021199461533,44.0,53.0,61.0,70.0,102.0,0,0.37088060507833553,3.7039438141545133,0
0.4304109589041096,7209.0,8610.0,7328.0,109.0381221706181,85.38499698733493,95.80596994966331,0.62192763478371,115.48592987892508,122.0,15.0,-1.4583868958481265,331.373629022557,0.8249906027237726,0.9837609170305677,21.387534574063373,71.86552217453504,649061.0,18071444.0,3.5712639519654608,5.347125495008026,-22,0.007953401871842842,0.00046864904446176995,1.8069249526010132,4.194325460438561,-0.3723389317582585,-0.18823672494488658,0.9580209418640161,0.9331900082972526,0.03141914524169259,0.0009043581180450757,2.1117030033779587,82.38303950329735,0.9208723070485596,0.777639116094081,13.379675920166441,185.67186478529356,0.6008898414626523,0.14040821359801015,25.35257322706267,138.86901053346412,51.40700067728778,660.3044196378796,4.426616448505955,6.685369964705388,5.7508907370479205,10.487354913001067,7.001063785542964,40,18,1.0646791438971417,3650.0,4599.0,3721.0,74.26388813583578,62.9294611100425,68.17128675830715,0.5309927988116085,75.8023746329889,0.5063115550006936,122.0,29.0,-1.3063092939281795,227.58073580374355,0.8855880223018575,0.9809191077667294,13.844434287579388,47.0,59.0,68.0,78.0,93.0,0,0.7980821917808214,0.9884931506849313,0
0.4742694595293509,6756.0,8526.0,6856.0,105.22568759655256,81.94229035548075,92.74700191505254,0.6273605068482229,106.53168542738823,79.0,13.0,-0.5412798966708494,309.1787155501902,0.8881377452709991,0.985414235705951,12.215851501112198,50.09267810026385,1766554.0,9437785.0,3.4756829516651755,4.5056196414377645,-39,0.007040316820859876,0.001016699922423543,1.965420443291023,3.700740314103662,-0.2777355104628245,-0.11708656024310649,0.911081699030695,0.7817597372392,0.02583327151660485,0.0024261181446804453,2.716273785196371,41.39762459523871,0.8744830753022818,0.5927183476846214,10.855972197818247,50.83580578464364,0.5259748163950916,0.19896123395519866,41.95536539576876,98.08000743021745,40.707615006076196,161.94559854333374,4.364869449973548,5.687309293729592,5.989072564739375,9.156026550977666,9.045170615356604,66,27,1.338044386153771,3867.0,5070.0,3927.0,83.89970957455,58.729463247375016,70.168492355835,0.7141467385682608,85.58621384311844,0.572380106571936,79.0,29.0,-0.5064513804899966,235.1370849898476,0.8789046784752611,0.9847211611917495,7.172292475182801,37.0,44.0,49.0,53.0,61.0,0,1.101629169899148,0.12102404965089164,0
0.4691208525066602,8602.0,17820.0,9165.0,168.28445150568606,68.41616878452022,104.65374605723328,0.9136282030545612,168.01488029338353,102.0,15.0,0.9400120504994525,428.8305191657993,0.5878112999799987,0.9385706492089471,16.560847988960365,61.02532446976891,675093.0,15108833.0,2.6227453281241533,4.077602409265201,-42,0.012430276168708836,0.0007136544801921316,1.615727794489299,3.889693290217013,-0.261420861310549,-0.15763558954990553,0.854100861957661,0.8814231246833948,0.056503290276197486,0.0014545062934427956,1.4446478056867125,54.6626502765518,0.8019126253800006,0.7221907497421884,3.6816690351873547,98.51107881929795,0.6309461136944101,0.16986108159374524,25.103039676263634,119.72199640728743,13.282028335062677,339.38166500063835,3.6650804131415544,6.222113455150497,4.852178946602171,9.846932899770033,7.850781266347258,62,20,0.8407046546907799,4129.0,7144.0,4276.0,110.66860503868092,47.941090462743105,72.5065933568216,0.9013002051779414,108.2266141020775,0.48000465008137644,101.0,30.0,0.9547172645732662,269.8061325481598,0.712772792012044,0.965622076707203,9.998710864013582,43.0,53.0,60.0,66.0,76.0,0,0.6304189876483406,0.3407604746912085,0
0.45714285714285713,8533.0,16974.0,9076.0,154.6201174096164,73.1639794721821,104.23316667560832,0.8809628785246026,184.19554826325202,254.0,18.0,-0.6166811049541139,432.5695885154504,0.5730594027294956,0.9401718818862935,26.852093147742874,78.76251859196827,3565816.0,34961142.0,4.1492226195647515,5.277288628304769,-42,0.0012354754984058164,0.00022095246465434778,2.467251031705236,4.397269043395273,-0.3887072073982941,-0.2161411568299282,0.9824424404888925,0.9587712891366919,0.016146372795900782,0.0007174899824124038,11.050484000274878,145.040708562119,0.9628873912145604,0.8757937912434177,150.75088412302682,583.5656658224909,0.4739037268578679,0.13328777358111268,45.03517847903602,157.86986469411508,591.9530524918326,2189.2219547278446,5.404316604905274,6.987373484291557,7.222672052917469,10.846285749193058,6.484939065553066,58,16,1.0920822181004872,5145.0,7068.0,5257.0,104.28861428855173,63.75454005204536,80.93712039393552,0.7913774023777862,107.80074211247342,0.6029532403609515,254.0,33.0,-0.5172655982963078,286.5512985522207,0.7873910633597312,0.9786950732356857,24.223334754146393,53.0,65.0,76.0,87.0,107.0,0,4.911175898931003,2.7933916423712333,0
0.44681818181818184,9318.0,13566.0,10212.0,117.06732459978238,113.26045755433302,108.92220195094407,0.25294221903352176,136.01470508735443,246.0,17.0,-0.416035754242037,417.0782104868019,0.6731278619612578,0.9124559341950647,27.282046905995426,86.21970357454228,2929004.0,32298956.0,4.174316311888285,5.164455625184235,-12,0.0041667642049001835,0.00023181714666616434,2.295307667616891,4.3598485056435425,-0.3843791374869938,-0.2129970103227897,0.9834225034147559,0.9569212475272303,0.010152010210532211,0.0007341426277349919,4.687434926709866,106.43998688909339,0.9643216729248545,0.8380574489633303,65.87855441615153,330.206431870045,0.4672212879878774,0.12916949362347094,48.4441987943284,167.95031218523883,258.82678273789634,1214.3857405910894,5.603875171338798,6.9621619406939494,7.5062149894985275,10.834657023806209,5.945414495228193,33,21,0.9697032266241022,4400.0,6240.0,4492.0,86.11007972283053,66.40917703220475,74.84820637019111,0.6365776868081205,88.19297024139736,0.472204335694355,242.0,35.0,-0.8067717426689476,256.9360748630709,0.8375531378201092,0.9795191451469278,18.558392011421326,57.0,73.0,82.0,93.0,113.0,0,2.447272727272729,1.643636363636361,0
0.4671419714817111,9098.0,20449.0,9830.0,194.4850365476687,64.9803916237257,107.62868287775574,0.9425322729533928,188.8279640307547,91.0,13.0,1.0779656127807475,469.62950903902254,0.5183761845386846,0.9255340793489318,15.137141810451833,59.32116488925349,1545214.0,11286952.0,3.5783179501291684,4.499497852227177,-33,0.006092399412550354,0.0007839727944804597,2.0683741320864275,3.8954457572141465,-0.31079496492480024,-0.14350025651765874,0.9426864414357845,0.8520526304713535,0.01793738624568968,0.0017151062496306134,3.2708346624965485,56.24476453071695,0.9061812377421449,0.6545971783622396,17.6232569662167,81.47595129451338,0.5091323232447212,0.17281331444505646,42.65069828314522,117.18584887102608,67.22219320236991,269.6590406473347,4.76590303111606,6.04249015329186,6.476031258079892,9.64139095951054,7.964848398366416,56,23,0.9189045021506471,3226.0,4636.0,3285.0,84.6625317090622,48.62814384727966,64.0895527470401,0.818591456532078,84.90583018850944,0.3545834249285557,91.0,33.0,1.0251380296924058,222.55129855222071,0.8184911006440784,0.9820395738203958,9.025634807718216,44.0,52.0,58.0,64.0,75.0,0,0.4581525108493487,0.4575325480471193,0
0.4434069043576684,6946.0,13095.0,7880.0,147.36895499253285,63.66645256865433,94.04212820715213,0.9018636458849335,142.35870187663275,117.0,19.0,0.4765278627246106,388.13203435596427,0.5794095723372927,0.8814720812182741,18.711781387669674,73.44813119755912,608893.0,18508175.0,3.1836533526958926,4.700243804249209,-24,0.009675183787059215,0.0005246313260024157,1.7342265381952315,4.105337253870017,-0.3414057834641247,-0.18278026926945637,0.9412238254870322,0.9253315032825047,0.03288836363816733,0.0010066663366300815,1.7775682210182882,73.09433076453044,0.8935755518732547,0.7765334213359356,8.362242576694612,163.54207727932612,0.6018122061732967,0.14630017437593373,25.344749769200583,142.9870894023371,31.671402085760178,581.0739783527742,4.272582682879914,6.566154241712648,5.574319426617191,10.321315049366754,6.778285719583083,40,16,0.9542857298417873,3534.0,5307.0,3613.0,94.35342187724866,47.92851470426117,67.07927065117856,0.8613759674348408,93.23089616645332,0.5087820328246473,117.0,37.0,0.442495568478593,241.03657992645927,0.7643820785961949,0.9781345142540825,12.791234403003896,52.0,62.0,70.0,80.0,94.0,0,0.7840973401245055,1.2289190718732357,0
0.4465133260313983,6215.0,11600.0,6869.0,131.9888431737962,69.4840187172728,88.95607776048266,0.8502131645351652,149.64624953536256,91.0,16.0,1.449151617692134,385.80613254815967,0.5247020291131966,0.9047896345901878,15.682520715518212,59.068859198355604,1996142.0,9561885.0,3.587322812255729,4.585448147971418,-26,0.005187789655303992,0.0007442942916056416,2.217647843154213,3.935255834659778,-0.27289127636718885,-0.1525927500131386,0.922095182280888,0.8722189872252308,0.017996960021866397,0.0015249879618132592,4.176557855024813,58.95796008543973,0.8851156161468707,0.6714179928516184,18.30596996706555,89.78964444958513,0.46352560052878633,0.16707824190142595,52.779630087921916,117.10297610763797,69.04732201323736,300.2006177129015,4.676099032263685,6.114601975337509,6.5639229877112815,9.73139623544647,7.9884228228476255,49,23,0.997255740108203,2739.0,3900.0,2817.0,73.86974278124073,47.64256902286662,59.05423873888826,0.7642215881761318,75.95393340703298,0.4407079646017699,91.0,32.0,1.3301407624331707,204.8944443027283,0.8198634597040106,0.972310969116081,9.546265425178248,43.900000000000006,51.0,58.0,65.0,74.0,0,1.622855056589998,0.30850675428988694,0
